"met_object_id","link_resource","exhibition_title","venue_name","city_name","exhibition_date_display","start_date","end_date","catalogue_reference","display_order"
"634108","http://www.metmuseum.org/art/collection/search/634108","Hodler Gedächtnis-Ausstellung","Kunstmuseum Bern","","August 20–October 23, 1921","1921-08-20","1921-10-23","no. 245","4"
"634108","http://www.metmuseum.org/art/collection/search/634108","Kunstwerke des 19. Jahrhunderts aus Basler Privatbesitz","Kunsthalle Basel","","May 1–July 4, 1943","1943-05-01","1943-07-04","no. 328","5"
"204896","http://www.metmuseum.org/art/collection/search/204896","Exhibition of Old English Plate and Decorations and Orders in aid of the Royal Northern Hospital at 25 Park Lane","home of Sir Philip Sassoon, 25 Park Lane","London","March 5, 1929–March 19, 1929","1929-03-05","1929-03-19","","1"
"204896","http://www.metmuseum.org/art/collection/search/204896","Queen Charlotte's Loan Exhibition of Old Silver","Seaford House","","May 1, 1929–June 8, 1929","1929-05-01","1929-06-08","","2"
"204896","http://www.metmuseum.org/art/collection/search/204896","Masterpieces of Fifty Centuries","The Metropolitan Museum of Art","New York","November 14, 1970–June 1, 1971","1970-11-14","1971-06-01","","3"
"204896","http://www.metmuseum.org/art/collection/search/204896","Patterns of Collecting: Selected Acquisitions, 1965–1975","The Metropolitan Museum of Art","New York","December 6, 1975–March 23, 1976","1975-12-06","1976-03-23","","4"
"204896","http://www.metmuseum.org/art/collection/search/204896","Highlights of the Untermyer Collection of English and Continental Decorative Arts","The Metropolitan Museum of Art","New York","September 29, 1977–May 21, 1978","1977-09-29","1978-05-21","","5"
"204896","http://www.metmuseum.org/art/collection/search/204896","British Silver: The Wealth of a Nation","The Metropolitan Museum of Art","New York","May 15, 2012–January 20, 2013","2012-05-15","2013-01-20","","6"
"437835","http://www.metmuseum.org/art/collection/search/437835","Toulouse-Lautrec","M. Knoedler & Co","London","1934","","","no. 6","1"
"437835","http://www.metmuseum.org/art/collection/search/437835","French Impressionists and After","Carroll Carstairs","New York","December 17, 1935–January 19","1935-12-17","","no. 11","2"
"437835","http://www.metmuseum.org/art/collection/search/437835","Toulouse-Lautrec: Paintings, Drawings, Posters, and Lithographs","Museum of Modern Art","New York","March 20–May 6, 1956","1956-03-20","1956-05-06","no. 20","3"
"437835","http://www.metmuseum.org/art/collection/search/437835","Masterpieces from the Collection of Adelaide Milton de Groot","Perls Galleries","New York","April 14–May 3, 1958","1958-04-14","1958-05-03","no. 13","4"
"437835","http://www.metmuseum.org/art/collection/search/437835","Masterpieces from the Adelaide Milton de Groot Collection","Columbus Gallery of Fine Arts","","December 2, 1958–March 1, 1959","1958-12-02","1959-03-01","no. 41","5"
"437835","http://www.metmuseum.org/art/collection/search/437835","Paintings from Private Collections: Summer Loan Exhibition","The Metropolitan Museum of Art","New York","July 12–September 2, 1963","1963-07-12","1963-09-02","no. 76","6"
"437835","http://www.metmuseum.org/art/collection/search/437835","Toulouse-Lautrec","Wildenstein","New York","February 7–March 14, 1964","1964-02-07","1964-03-14","no. 31","7"
"437835","http://www.metmuseum.org/art/collection/search/437835","William Tom Warrener, 1861–1934: L'Anglais au Moulin Rouge","Usher Gallery","Lincoln","July 13–September 8, 1974","1974-07-13","1974-09-08","no. 42","8"
"437835","http://www.metmuseum.org/art/collection/search/437835","The Impressionist Epoch","The Metropolitan Museum of Art","New York","December 12, 1974–February 10, 1975","1974-12-12","1975-02-10","","9"
"437835","http://www.metmuseum.org/art/collection/search/437835","Henri de Toulouse-Lautrec: Images of the 1890s","Museum of Modern Art","New York","November 7, 1985–January 26, 1986","1985-11-07","1986-01-26","no. 4","10"
"437835","http://www.metmuseum.org/art/collection/search/437835","Treasures from The Metropolitan Museum of Art: French Art from the Middle Ages to the Twentieth Century","Yokohama Museum of Art","","March 25–June 4, 1989","1989-03-25","1989-06-04","no. 100","11"
"437835","http://www.metmuseum.org/art/collection/search/437835","Toulouse-Lautrec","Hayward Gallery","London","October 10, 1991–January 19, 1992","1991-10-10","1992-01-19","no. 73","12"
"437835","http://www.metmuseum.org/art/collection/search/437835","Toulouse-Lautrec","Galeries nationales du Grand Palais","Paris","February 18–June 1, 1992","1992-02-18","1992-06-01","no. 72","13"
"437835","http://www.metmuseum.org/art/collection/search/437835","Toulouse-Lautrec and Paris","Louisiana Museum of Modern Art","Humlebaek, Denmark","November 11, 1994–February 9, 1995","1994-11-11","1995-02-09","no. 21","14"
"437835","http://www.metmuseum.org/art/collection/search/437835","Toulouse-Lautrec in The Metropolitan Museum of Art","The Metropolitan Museum of Art","New York","July 2–September 29, 1996","1996-07-02","1996-09-29","fig. 32","15"
"437835","http://www.metmuseum.org/art/collection/search/437835","Toulouse-Lautrec de Albi y de otras colecciones","Fundación Juan March","Madrid","October 15, 1996–February 23, 1997","1996-10-15","1997-02-23","no. 16","16"
"437835","http://www.metmuseum.org/art/collection/search/437835","Toulouse-Lautrec from The Metropolitan Museum of Art","Denver Art Museum","","July 15–October 15, 1999","1999-07-15","1999-10-15","no catalogue","17"
"437835","http://www.metmuseum.org/art/collection/search/437835","Vincent van Gogh and the Painters of the Petit Boulevard","Saint Louis Art Museum","","February 17–May 13, 2001","2001-02-17","2001-05-13","","18"
"437835","http://www.metmuseum.org/art/collection/search/437835","Vincent van Gogh und die Maler des Petit Boulevard","Städelsches Kunstinstitut und Städtische Galerie","Frankfurt","June 8–September 2, 2001","2001-06-08","2001-09-02","","19"
"437835","http://www.metmuseum.org/art/collection/search/437835","Fabric of Vision: Dress and Drapery in Painting","National Gallery","London","June 19–September 8, 2002","2002-06-19","2002-09-08","no. 50","20"
"437835","http://www.metmuseum.org/art/collection/search/437835","Toulouse-Lautrec and Montmartre","National Gallery of Art","Washington","March 20–June 12, 2005","2005-03-20","2005-06-12","fig. 141","21"
"437835","http://www.metmuseum.org/art/collection/search/437835","Toulouse-Lautrec and Montmartre","Art Institute of Chicago","","July 16–October 10, 2005","2005-07-16","2005-10-10","","22"
"437835","http://www.metmuseum.org/art/collection/search/437835","Splendeurs et misères: Images de la prostitution, 1850–1910","Musée d'Orsay","Paris","September 22, 2015–January 17, 2016","2015-09-22","2016-01-17","","23"
"437835","http://www.metmuseum.org/art/collection/search/437835","Easy Virtue. Prostitution in French Art, 1850–1910","Van Gogh Museum","Amsterdam","February 19–June 19, 2016","2016-02-19","2016-06-19","no. 25","24"
"446285","http://www.metmuseum.org/art/collection/search/446285","Al-Andalus: The Art of Islamic Spain","Alhambra","Granada","March 18–June 7, 1992","1992-03-18","1992-06-07","no. 6","1"
"446285","http://www.metmuseum.org/art/collection/search/446285","Al-Andalus: The Art of Islamic Spain","The Metropolitan Museum of Art","New York","July 1–September 27, 1992","1992-07-01","1992-09-27","no. 6","2"
"459201","http://www.metmuseum.org/art/collection/search/459201","","1640–60, died 1671)
Date: ca","Title: Watch
Artist: Jacques Goullons (French, recorded 1626, active Paris ca","1975","","","","1"
"468716","http://www.metmuseum.org/art/collection/search/468716","The Middle Ages: Treasures from The Cloisters and The Metropolitan Museum of Art","Los Angeles County Museum of Art","","January 18, 1970–March 29, 1970","1970-01-18","1970-03-29","","1"
"468716","http://www.metmuseum.org/art/collection/search/468716","The Middle Ages: Treasures from The Cloisters and The Metropolitan Museum of Art","Art Institute of Chicago","Chicago","May 16, 1970–July 5, 1970","1970-05-16","1970-07-05","","2"
"468716","http://www.metmuseum.org/art/collection/search/468716","Masterpieces of Fifty Centuries","The Metropolitan Museum of Art","New York","November 14, 1970–June 1, 1971","1970-11-14","1971-06-01","","3"
"468716","http://www.metmuseum.org/art/collection/search/468716","Patterns of Collecting: Selected Acquisitions, 1965–1975","The Metropolitan Museum of Art","New York","December 6, 1975–March 23, 1976","1975-12-06","1976-03-23","","4"
"468716","http://www.metmuseum.org/art/collection/search/468716","Age of Spirituality: Late Antique and Early Christian Art, Third to Seventh Century","The Metropolitan Museum of Art","New York","November 19, 1977–February 12, 1978","1977-11-19","1978-02-12","","5"
"468716","http://www.metmuseum.org/art/collection/search/468716","Dekorativno-Prikladnoe Iskusstvo ot Pozdnei Antichnosti do Pozdnei Gotiki","State Pushkin Museum of Fine Arts","","1989","","","","6"
"468716","http://www.metmuseum.org/art/collection/search/468716","Dekorativno-Prikladnoe Iskusstvo ot Pozdnei Antichnosti do Pozdnei Gotiki","State Hermitage Museum, Leningrad","","1990","","","","7"
"468716","http://www.metmuseum.org/art/collection/search/468716","Set in Stone: The Face in Medieval Culture","The Metropolitan Museum of Art","New York","September 26, 2006–February 18, 2007","2006-09-26","2007-02-18","","8"
"464333","http://www.metmuseum.org/art/collection/search/464333","Heads in Sculpture","The Metropolitan Museum of Art","New York","January 17–March 3, 1940","1940-01-17","1940-03-03","","1"
"464333","http://www.metmuseum.org/art/collection/search/464333","The Way to Heaven: Relic Veneration in the Middle Ages","Die Nieuwe Kerk","","December 16, 2000–April 22, 2001","2000-12-16","2001-04-22","","2"
"464333","http://www.metmuseum.org/art/collection/search/464333","Set in Stone: The Face in Medieval Culture","The Metropolitan Museum of Art","New York","September 26, 2006–February 18, 2007","2006-09-26","2007-02-18","","3"
"447000","http://www.metmuseum.org/art/collection/search/447000","Calligraphy West of China","The Metropolitan Museum of Art","New York","March 15–May 7, 1972","1972-03-15","1972-05-07","no catalogue","1"
"447000","http://www.metmuseum.org/art/collection/search/447000","Renaissance of Islam: Art of the Mamluks","The Metropolitan Museum of Art","New York","November 21, 1981–January 10, 1982","1981-11-21","1982-01-10","","2"
"447000","http://www.metmuseum.org/art/collection/search/447000","Glass of the Sultans","The Metropolitan Museum of Art","New York","October 2, 2001–January 13, 2002","2001-10-02","2002-01-13","no. 114","3"
"447000","http://www.metmuseum.org/art/collection/search/447000","Rumi and the Sufi Tradition","The Metropolitan Museum of Art","New York","October 23, 2007–February 3, 2008","2007-10-23","2008-02-03","no catalogue","4"
"447000","http://www.metmuseum.org/art/collection/search/447000","Balcony Calligraphy Exhibition","The Metropolitan Museum of Art","New York","June 1–October 26, 2009","2009-06-01","2009-10-26","no catalogue","5"
"469887","http://www.metmuseum.org/art/collection/search/469887","Medieval and Renaissance Stained Glass from New England Collections","Busch-Reisinger Museum, Harvard Art Museums","","1978","","","","1"
"469887","http://www.metmuseum.org/art/collection/search/469887","Dekorativno-Prikladnoe Iskusstvo ot Pozdnei Antichnosti do Pozdnei Gotiki","State Pushkin Museum of Fine Arts","","1989","","","","2"
"469887","http://www.metmuseum.org/art/collection/search/469887","Dekorativno-Prikladnoe Iskusstvo ot Pozdnei Antichnosti do Pozdnei Gotiki","State Hermitage Museum, Leningrad","","1990","","","","3"
"469887","http://www.metmuseum.org/art/collection/search/469887","Mirror of the Medieval World","The Metropolitan Museum of Art","New York","March 9–June 1, 1999","1999-03-09","1999-06-01","","4"
"316503","http://www.metmuseum.org/art/collection/search/316503","Royal Art of Benin from the Perls Collection","The Metropolitan Museum of Art","","January 16–September 13, 1992","1992-01-16","1992-09-13","","1"
"316503","http://www.metmuseum.org/art/collection/search/316503","Treasures From an African Kingdom: The Royal Art of Benin from the Perls Collection at the Metropolitan Museum of Art","The Frick Art & Historical Center","","June 24, 1993–August 29, 1993","1993-06-24","1993-08-29","","2"
"316503","http://www.metmuseum.org/art/collection/search/316503","Treasures From an African Kingdom: The Royal Art of Benin from the Perls Collection at the Metropolitan Museum of Art","Kimbell Art Museum","","October 30, 1993–January 2, 1994","1993-10-30","1994-01-02","","3"
"316503","http://www.metmuseum.org/art/collection/search/316503","Treasures From an African Kingdom: The Royal Art of Benin from the Perls Collection at the Metropolitan Museum of Art","High Museum of Art","","January 25, 1994–April 24, 1994","1994-01-25","1994-04-24","","4"
"316503","http://www.metmuseum.org/art/collection/search/316503","Treasures From an African Kingdom: The Royal Art of Benin from the Perls Collection at the Metropolitan Museum of Art","Cincinnati Art Museum","","May 21, 1994–August 7, 1994","1994-05-21","1994-08-07","","5"
"316503","http://www.metmuseum.org/art/collection/search/316503","Treasures From an African Kingdom: The Royal Art of Benin from the Perls Collection at the Metropolitan Museum of Art","Denver Art Museum","","September 6, 1994–November 28, 1994","1994-09-06","1994-11-28","","6"
