Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL,Loci,score,description
1998.325.2,False,True,False,438008,822,European Paintings,1998,Painting,Water Lilies,,,,,,16213,Artist, ,Claude Monet,"French, Paris 1840–1926 Giverny", ,"Monet, Claude",French,1840,1926,,http://vocab.getty.edu/page/ulan/500019484,https://www.wikidata.org/wiki/Q296,1919,1919,1919,Oil on canvas,39 3/4 x 78 3/4 in. (101 x 200 cm),"The Walter H. and Leonore Annenberg Collection, Gift of Walter H. and Leonore Annenberg, 1998, Bequest of Walter H. Annenberg, 2002",,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/438008,https://www.wikidata.org/wiki/Q7973309,,"Metropolitan Museum of Art, New York, NY",Water Lilies|Ponds, |http://vocab.getty.edu/page/aat/300008688,https://www.wikidata.org/wiki/Q3347071|https://www.wikidata.org/wiki/Q3253281,,3,
67.187.68,False,True,False,489634,,European Paintings,1967,Painting,Comical Repast (Banquet of the Starved),,,,,,16186,Artist, ,James Ensor,"Belgian, Ostend 1860–1949 Ostend", ,"Ensor, James",Belgian,1860,1949,,http://vocab.getty.edu/page/ulan/500032046,https://www.wikidata.org/wiki/Q158840,ca. 1917–18,1917,1918,Oil on canvas,45 1/2 x 57 1/4 in. (115.6 x 145.4 cm),"Bequest of Miss Adelaide Milton de Groot (1876-1967), 1967",,,,,,,,,,,Paintings,"© 2023 Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/489634,https://www.wikidata.org/wiki/Q19912350,,"Metropolitan Museum of Art, New York, NY",Food|Skeletons|Men|Women|Dining|Banquets,http://vocab.getty.edu/page/aat/300254496|http://vocab.getty.edu/page/aat/300191778|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300379052|http://vocab.getty.edu/page/aat/300247614,https://www.wikidata.org/wiki/Q2095|https://www.wikidata.org/wiki/Q7881|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q661199|https://www.wikidata.org/wiki/Q626066,,3,
1983.532,False,True,False,437137,819,European Paintings,1983,Painting,Water Lilies,,,,,,16213,Artist, ,Claude Monet,"French, Paris 1840–1926 Giverny", ,"Monet, Claude",French,1840,1926,,http://vocab.getty.edu/page/ulan/500019484,https://www.wikidata.org/wiki/Q296,1916–19,1916,1919,Oil on canvas,51 1/4 x 79 in. (130.2 x 200.7 cm),"Gift of Louise Reinhardt Smith, 1983",,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437137,https://www.wikidata.org/wiki/Q19912256,,"Metropolitan Museum of Art, New York, NY",Ponds|Water Lilies,http://vocab.getty.edu/page/aat/300008688| ,https://www.wikidata.org/wiki/Q3253281|https://www.wikidata.org/wiki/Q3347071,,3,
2000.601.8,False,False,False,210654,,European Sculpture and Decorative Arts,2000,Medal,William Wyon,British,,,,,3965,Artist,Medalist:,Philip Nathan,British, ,Nathan Philip,British,          ,          ,,,,1995,1995,1995,Nickel-brass alloy,Diameter: 1 1/2 in. (3.8 cm),"Gift of Assunta Sommella Peluso, Ada Peluso, and Romano I. Peluso, in memory of Ignazio Peluso, 2000",,,,,,,,,,,Medals and Plaquettes,,http://www.metmuseum.org/art/collection/search/210654,,,"Metropolitan Museum of Art, New York, NY",Men|Profiles,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300123319,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q4382010,,4,
2012.219.3,False,False,False,238894,,European Sculpture and Decorative Arts,2012,Casting model,"Casting model after Rodin's ""Sorrow"" (3 of 10)",French,,,,,4691,Maker, ,Coubertin Foundry, , ,Coubertin Foundry, ,          ,          ,,,,1994,1994,1994,"Plaster, clay, wax, ceramic, bronze",,"Gift of Iris Cantor, 2012",,,,,,,,,,,Sculpture-Reproductions,,http://www.metmuseum.org/art/collection/search/238894,,,"Metropolitan Museum of Art, New York, NY",Female Nudes,http://vocab.getty.edu/page/aat/300189568,https://www.wikidata.org/wiki/Q40446,,4,
2012.219.4,False,False,False,238895,,European Sculpture and Decorative Arts,2012,Casting model,"Casting model after Rodin's ""Sorrow"" (4 of 10)",French,,,,,4691,Maker, ,Coubertin Foundry, , ,Coubertin Foundry, ,          ,          ,,,,1994,1994,1994,"Plaster, clay, wax, ceramic, bronze",,"Gift of Iris Cantor, 2012",,,,,,,,,,,Sculpture-Reproductions,,http://www.metmuseum.org/art/collection/search/238895,,,"Metropolitan Museum of Art, New York, NY",Female Nudes,http://vocab.getty.edu/page/aat/300189568,https://www.wikidata.org/wiki/Q40446,,4,
2012.219.5,False,False,False,238896,,European Sculpture and Decorative Arts,2012,Casting model,"Casting model after Rodin's ""Sorrow"" (5 of 10)",French,,,,,4691,Maker, ,Coubertin Foundry, , ,Coubertin Foundry, ,          ,          ,,,,1994,1994,1994,"Plaster, clay, wax, ceramic, bronze",,"Gift of Iris Cantor, 2012",,,,,,,,,,,Sculpture-Reproductions,,http://www.metmuseum.org/art/collection/search/238896,,,"Metropolitan Museum of Art, New York, NY",Sadness|Female Nudes,http://vocab.getty.edu/page/aat/300055166|http://vocab.getty.edu/page/aat/300189568,https://www.wikidata.org/wiki/Q169251|https://www.wikidata.org/wiki/Q40446,,4,
2012.219.6,False,False,False,238897,,European Sculpture and Decorative Arts,2012,Casting model,"Casting model after Rodin's ""Sorrow"" (6 of 10)",French,,,,,4691,Maker, ,Coubertin Foundry, , ,Coubertin Foundry, ,          ,          ,,,,1994,1994,1994,"Plaster, clay, wax, ceramic, bronze",,"Gift of Iris Cantor, 2012",,,,,,,,,,,Sculpture-Reproductions,,http://www.metmuseum.org/art/collection/search/238897,,,"Metropolitan Museum of Art, New York, NY",Female Nudes,http://vocab.getty.edu/page/aat/300189568,https://www.wikidata.org/wiki/Q40446,,4,
2012.219.9,False,False,False,238900,,European Sculpture and Decorative Arts,2012,Casting model,"Casting model after Rodin's ""Sorrow"" (9 of 10)",French,,,,,4691,Maker, ,Coubertin Foundry, , ,Coubertin Foundry, ,          ,          ,,,,1994,1994,1994,"Plaster, clay, wax, ceramic, bronze",,"Gift of Iris Cantor, 2012",,,,,,,,,,,Sculpture-Reproductions,,http://www.metmuseum.org/art/collection/search/238900,,,"Metropolitan Museum of Art, New York, NY",Female Nudes,http://vocab.getty.edu/page/aat/300189568,https://www.wikidata.org/wiki/Q40446,,4,
2012.219.10,False,False,False,238901,,European Sculpture and Decorative Arts,2012,Casting model,"Casting model after Rodin's ""Sorrow"" (10 of 10)",French,,,,,4691,Maker, ,Coubertin Foundry, , ,Coubertin Foundry, ,          ,          ,,,,1994,1994,1994,"Plaster, clay, wax, ceramic, bronze",,"Gift of Iris Cantor, 2012",,,,,,,,,,,Sculpture-Reproductions,,http://www.metmuseum.org/art/collection/search/238901,,,"Metropolitan Museum of Art, New York, NY",Female Nudes,http://vocab.getty.edu/page/aat/300189568,https://www.wikidata.org/wiki/Q40446,,4,
1999.452,False,False,False,210058,,European Sculpture and Decorative Arts,1999,Medal,Medal of Boris Piotrovsky (1908-1990),Russian,,,,,4575,Maker, ,A. Koroluk,Russian, ,Koroluk A.,Russian,          ,          ,,,,1990,1990,1990,Bronze,Diam. 2-5/8 in. (6.7 cm.),"Gift of State Hermitage Museum, 1999",,,,,,,,,,,Medals and Plaquettes,,http://www.metmuseum.org/art/collection/search/210058,,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307,,4,
2001.431.2,False,False,False,210881,,European Sculpture and Decorative Arts,2001,Medal,The Waterloo Medal,British,,,,,1797453350,Manufactory|Modeler,Struck at|After a model by,The Royal Mint|Benedetto Pistrucci,"London, founded 886 CE |Italian, 1783–1855, active England", | ,"The Royal Mint|Pistrucci, Benedetto",British|Italian,0886      |1783      ,9999      |1855      ,|,http://vocab.getty.edu/page/ulan/500301620|http://vocab.getty.edu/page/ulan/500064192,https://www.wikidata.org/wiki/Q951830|https://www.wikidata.org/wiki/Q327504,"Replica, minted 1990",1985,1995,Gold,Diameter: 64 mm,"Gift of Assunta Sommella Peluso, Ada Peluso, and Romano I. Peluso, in memory of Ignazio Peluso, 2001",,,,,,,,,,,Medals and Plaquettes,,http://www.metmuseum.org/art/collection/search/210881,,,"Metropolitan Museum of Art, New York, NY",Men|Profiles|Women|Horses|Chariots,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300123319|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300250148|http://vocab.getty.edu/page/aat/300212699,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q4382010|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q726|https://www.wikidata.org/wiki/Q203788,,4,
2013.571,False,False,False,239553,,European Sculpture and Decorative Arts,2013,Sovereign,Elizabeth II Sovereign,British,,,,,488913350,Artist|Artist,Medalist (obverse):|Medalist (reverse):,Mary Gillick|Benedetto Pistrucci," |Italian, 1783–1855, active England", | ,"Gillick, Mary|Pistrucci, Benedetto", |Italian,          |1783      ,          |1855      ,Female|,|http://vocab.getty.edu/page/ulan/500064192,|https://www.wikidata.org/wiki/Q327504,1962,1962,1962,Gold,Diameter: 7/8 in. (2.2 cm),"Gift of Assunta Sommella Peluso, Ignazio Peluso, Ada Peluso and Romano I. Peluso, 2013",,,,,,,,,,,Coins,,http://www.metmuseum.org/art/collection/search/239553,,,"Metropolitan Museum of Art, New York, NY",Horses|Profiles|Women|Hunting,http://vocab.getty.edu/page/aat/300250148|http://vocab.getty.edu/page/aat/300123319|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300239666,https://www.wikidata.org/wiki/Q726|https://www.wikidata.org/wiki/Q4382010|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q36963,,4,
18.145.56,False,False,True,250716,169,Greek and Roman Art,1918,"Sarcophagus fragment, Herakles",Left corner of a marble sarcophagus: Herakles and the Nemean Lion,Roman,"Mid-Imperial, Antonine",,,,4896,Artist,Copy of work attributed to,Lysippos,, ,Lysippos, ,          ,          ,,http://vocab.getty.edu/page/ulan/500012332,https://www.wikidata.org/wiki/Q192222,ca. 170–180 CE,100,199,Marble,Overall: 22 1/2 x 18 1/2 x 3 1/2in. (57.2 x 47 x 8.9cm),"Rogers Fund, 1918",,,,,,,,,,,Stone Sculpture,,http://www.metmuseum.org/art/collection/search/250716,https://www.wikidata.org/wiki/Q116294778,,"Metropolitan Museum of Art, New York, NY",Male Nudes|Herakles|Lions,http://vocab.getty.edu/page/aat/300189568|http://vocab.getty.edu/page/ia/901000042|http://vocab.getty.edu/page/aat/300310388,https://www.wikidata.org/wiki/Q40446|https://www.wikidata.org/wiki/Q122248|https://www.wikidata.org/wiki/Q140,,5,
07.286.116,False,False,True,247994,153,Greek and Roman Art,1907,Head of a youth,Marble head of a youth,Roman,"Early Imperial, Claudian",,,,4899,Artist,Copy of work attributed to,Polykleitos,, ,Polykleitos, ,          ,          ,,http://vocab.getty.edu/page/ulan/500014683,https://www.wikidata.org/wiki/Q193422,ca. 41–54 CE,40,55,Marble,"H. 11 1/4 in. (28.6 cm.)
Width   7 3/4 in. (19.7 cm.)
Depth   9 1/4 in. (23.5 cm)","Rogers Fund, 1907",,,,,,,,,,,Stone Sculpture,,http://www.metmuseum.org/art/collection/search/247994,https://www.wikidata.org/wiki/Q116402391,,"Metropolitan Museum of Art, New York, NY",Heads|Men,http://vocab.getty.edu/page/aat/300375054|http://vocab.getty.edu/page/aat/300025928,https://www.wikidata.org/wiki/Q3409626|https://www.wikidata.org/wiki/Q8441,,5,
03.12.7,False,False,True,246990,,Greek and Roman Art,1903,Statue of Dionysos on a panther,Marble statue of Dionysos seated on a panther,Roman,Imperial,,,,3373,Artist, ,François Duquesnoy,, ,Duquesnoy François, ,1594,1643,,http://vocab.getty.edu/page/ulan/500115495,https://www.wikidata.org/wiki/Q960381,1st–3rd century CE,1,299,Marble,"Overall: 56 3/8 in. (143.2 cm)
Storage (weight on standard pallett): 843lb. (382.4kg)","Gift of Mrs. Frederick F. Thompson, 1903",,,,,,,,,,,Stone Sculpture,,http://www.metmuseum.org/art/collection/search/246990,https://www.wikidata.org/wiki/Q116402313,,"Metropolitan Museum of Art, New York, NY",Animals|Dionysus,http://vocab.getty.edu/page/aat/300249525|http://vocab.getty.edu/page/ia/901001029,https://www.wikidata.org/wiki/Q729|https://www.wikidata.org/wiki/Q41680,,5,
03.12.8a,False,False,True,246991,153,Greek and Roman Art,1903,Statue of the Diadoumenos,Marble statue of the Diadoumenos (youth tying a fillet around his head),Roman,Imperial,,,,4899,Artist,Copy of work attributed to,Polykleitos,, ,Polykleitos, ,          ,          ,,http://vocab.getty.edu/page/ulan/500014683,https://www.wikidata.org/wiki/Q193422,1st–2nd century CE,1,199,Marble,H. without plinth 67 1/4 in. (170.8 cm),"Gift of Mrs. Frederick F. Thompson, 1903",,,,,,,,,,,Stone Sculpture,,http://www.metmuseum.org/art/collection/search/246991,https://www.wikidata.org/wiki/Q116296986,,"Metropolitan Museum of Art, New York, NY",Male Nudes|Athletes,http://vocab.getty.edu/page/aat/300189568|http://vocab.getty.edu/page/aat/300236025,https://www.wikidata.org/wiki/Q40446|https://www.wikidata.org/wiki/Q2066131,,5,
18.145.14,False,False,True,250678,171,Greek and Roman Art,1918,Head of Herakles,Marble head of Herakles,Roman,Imperial,,,,4896,Artist,Copy of original attributed to,Lysippos,, ,Lysippos, ,          ,          ,,http://vocab.getty.edu/page/ulan/500012332,https://www.wikidata.org/wiki/Q192222,1st or 2nd century CE,1,199,Marble,H. 10 5/8 in. (27 cm),"Rogers Fund, 1918",,,,,,,,,,,Stone Sculpture,,http://www.metmuseum.org/art/collection/search/250678,https://www.wikidata.org/wiki/Q116282737,,"Metropolitan Museum of Art, New York, NY",Heads,http://vocab.getty.edu/page/aat/300375054,https://www.wikidata.org/wiki/Q3409626,,5,
21.88.12,False,False,True,251038,156,Greek and Roman Art,1921,Relief fragment with dancing maenads,Fragment of a marble relief with dancing maenads,Roman,Imperial,,,,4927,Artist,Adaptation of work attributed to,Kallimachos,, ,Kallimachos, ,          ,          ,,http://vocab.getty.edu/page/ulan/500006440,https://www.wikidata.org/wiki/Q553631,1st–2nd century CE,1,199,"Marble, Pentelic",H. 7 in. (17.8 cm.); width 17 1/4 in. (43.8); depth 1 1/4 in. (3.2 cm),"Rogers Fund, 1921",,,,,,,,,,,Stone Sculpture,,http://www.metmuseum.org/art/collection/search/251038,https://www.wikidata.org/wiki/Q116290195,,"Metropolitan Museum of Art, New York, NY",Dancing|Maenads,http://vocab.getty.edu/page/aat/300389779| ,https://www.wikidata.org/wiki/Q43393537|https://www.wikidata.org/wiki/Q209599,,5,
26.60.1,False,True,True,252468,156,Greek and Roman Art,1926,Head of Harmodios,Marble head from a statue of Harmodios,Roman,Imperial,,,,4932,Artist,Original attributed to,Kritios and Nesiotes,, ,Kritios and Nesiotes, ,          ,          ,,http://vocab.getty.edu/page/ulan/500320828,,1st–2nd century CE,1,199,Marble,H. 10 in. (25.4 cm),"Fletcher Fund, 1926",,,,,,,,,,,Stone Sculpture,,http://www.metmuseum.org/art/collection/search/252468,https://www.wikidata.org/wiki/Q116404169,,"Metropolitan Museum of Art, New York, NY",Heads,http://vocab.getty.edu/page/aat/300375054,https://www.wikidata.org/wiki/Q3409626,,5,
32.11.3,False,False,True,253372,153,Greek and Roman Art,1932,"Statue of Aphrodite, the so-called Venus Genetrix type","Marble statue of Aphrodite, the so-called Venus Genetrix",Roman,Imperial,,,,4927,Artist,Adaptation of work attributed to,Kallimachos,, ,Kallimachos, ,          ,          ,,http://vocab.getty.edu/page/ulan/500006440,https://www.wikidata.org/wiki/Q553631,1st–2nd century CE,1,199,Marble,H. 59 1/2 in. (151.1 cm),"Purchase, 1932",,,,,,,,,,,Stone Sculpture,,http://www.metmuseum.org/art/collection/search/253372,https://www.wikidata.org/wiki/Q116241686,,"Metropolitan Museum of Art, New York, NY",Aphrodite,http://vocab.getty.edu/page/ia/901000612,https://www.wikidata.org/wiki/Q35500,,5,
08.258.43,False,False,True,248115,162,Greek and Roman Art,1908,"Statue of a satyr, fragment",Head and part of the back of a marble statue,Roman,Imperial,,,,4915,Artist,Copy of work attributed to,Praxiteles,, ,Praxiteles, ,          ,          ,,http://vocab.getty.edu/page/ulan/500010499,https://www.wikidata.org/wiki/Q105290,1st or 2nd century CE,0,199,"Marble, Parian","H. 17 1/4 (43.8 cm.)
width 8 1/4 (21.0)
depth  8 1/2 (21.6 cm.)","Rogers Fund, 1908",,,,,,,,,,,Stone Sculpture,,http://www.metmuseum.org/art/collection/search/248115,https://www.wikidata.org/wiki/Q116294292,,"Metropolitan Museum of Art, New York, NY",Heads,http://vocab.getty.edu/page/aat/300375054,https://www.wikidata.org/wiki/Q3409626,,5,
24.97.14,False,False,True,251475,162,Greek and Roman Art,1924,"Statue of Eros, fragmentary",Marble torso of Eros,Roman,Imperial,,,,4915,Artist,Copy of work attributed to,Praxiteles,, ,Praxiteles, ,          ,          ,,http://vocab.getty.edu/page/ulan/500010499,https://www.wikidata.org/wiki/Q105290,1st or 2nd century CE,0,199,Marble,H. 30 5/8 in. (77.8 cm),"Fletcher Fund, 1924",,,,,,,,,,,Stone Sculpture,,http://www.metmuseum.org/art/collection/search/251475,https://www.wikidata.org/wiki/Q116287916,,"Metropolitan Museum of Art, New York, NY",Eros,http://vocab.getty.edu/page/ia/901000613,https://www.wikidata.org/wiki/Q121973,,5,
2022.198,False,False,False,454814,,Islamic Art,2022,Illustrated single work,Sultan Muhammad 'Adil Shah and Ikhlas Khan Riding an Elephant,,,,,,22077120562,Artist|Artist, | ,Haidar 'Ali|Ibrahim Khan,Indian|Indian, | ,"'Ali, Haidar|Khan, Ibrahim",Indian| ,          |1620      ,          |1670      ,|,|,|,ca. 1645,1620,1670,"Ink, opaque watercolor, and gold on paper","Frame: 17 3/16 × 22 3/16 × 3/4 in. (43.6 × 56.3 × 1.9 cm)
Image: 11 1/4 × 12 5/8 in. (28.6 × 32 cm)","Howard Hodgkin Collection, Purchase, Florence and Herbert Irving Acquisitions and 2020 Benefit Funds; Howard S. and Nancy Marks Gift; Louis V. Bell, Harris Brisbane Dick, Fletcher, and Rogers Funds and Joseph Pulitzer Bequest; The Mossavar-Rahmani Fund for Iranian Art and funds from various donors, 2022",Made in|Country of Origin,Bijapur,|,,India|India,Deccan,,,,,Codices,,http://www.metmuseum.org/art/collection/search/454814,http://www.wikidata.org/entity/Q50812201,,"Metropolitan Museum of Art, New York, NY",Elephants,http://vocab.getty.edu/page/aat/300250160,https://www.wikidata.org/wiki/Q7378,,14,
2022.202,False,False,False,454816,,Islamic Art,2022,Illustrated album leaf,Elephant Trampling a Horse,,,,,,,,,,,,,,,,,,,mid-17th century,1625,1675,Gold and opaque watercolor on marbled paper,"Frame: 12 3/8 in. × 15 11/16 in. × 1 in. (31.5 × 39.8 × 2.5 cm)
Image: 6 11/16 × 10 1/16 in. (17 × 25.5 cm)","Howard Hodgkin Collection, Purchase, Florence and Herbert Irving Acquisitions, 2020 Benefit, and Dodge Funds; Howard S. and Nancy Marks Gift; Louis V. Bell, Harris Brisbane Dick, Fletcher, and Rogers Funds and Joseph Pulitzer Bequest; and funds from various donors, 2022",Country of Origin|Made in,Bijapur,|,,India|India,Deccan,,,,,Codices,,http://www.metmuseum.org/art/collection/search/454816,,,"Metropolitan Museum of Art, New York, NY",Horses|Elephants,http://vocab.getty.edu/page/aat/300250148|http://vocab.getty.edu/page/aat/300250160,https://www.wikidata.org/wiki/Q726|https://www.wikidata.org/wiki/Q7378,,13,
2022.207,False,False,False,457983,,Islamic Art,2022,Illustrated album leaf,Sultan Ibrahim 'Adil Shah II in Procession,,,,,,18144,Artist,School of,'Ali Riza 'Abbasi,"Indian, active ca. 1600–1650", ,'Ali Riza 'Abbasi,Indian,1575,1675,,,,mid-17th century,1625,1675,Opaque watercolor and gold on paper,"Frame: 27 3/8 × 20 1/16 × 1 3/16 in. (69.5 × 51 × 3 cm)
Image: 5 5/16 × 4 1/8 in. (13.5 × 10.5 cm)","Howard Hodgkin Collection, Purchase, Florence and Herbert Irving Acquisitions, 2020 Benefit, and Dodge Funds; Howard S. and Nancy Marks Gift; Louis V. Bell, Harris Brisbane Dick, Fletcher, and Rogers Funds and Joseph Pulitzer Bequest; and funds from various donors, 2022",Attributed to|Country of Origin,Bijapur,|,,India|India,Deccan,,,,,Codices,,http://www.metmuseum.org/art/collection/search/457983,,,"Metropolitan Museum of Art, New York, NY",,,,,13,
68.215.19,False,False,False,452012,,Islamic Art,1968,Folio from an illustrated manuscript,Unidentified Scene from a Shahnama (Book of Kings),,,,,,13035,Author, ,Abu'l Qasim Firdausi,"Iranian, Paj ca. 940/41–1020 Tus", ,Abu'l Qasim Firdausi,Iranian,935,1020,,,https://www.wikidata.org/wiki/Q43459,late 19th–early 20th century,1875,1925,"Ink, opaque watercolor, silver, and gold on paper","Overall: 
              H. 14 in. (35.6 cm)
              W. 9 9/16 in. (24.3 cm) 
Dimensions of painting: 
              H. 9 1/4 in. (23.5 cm)
              W. 5 1/2 in. (14 cm)","Gift of Dr. and Mrs. Lewis Balamuth, 1968",Attributed to,,,,India,Kashmir,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452012,,,"Metropolitan Museum of Art, New York, NY",Birds|Men|Flowers|Trees,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300132399|http://vocab.getty.edu/page/aat/300132410,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q506|https://www.wikidata.org/wiki/Q10884,,12,
68.215.20,False,False,False,452013,,Islamic Art,1968,Folio from an illustrated manuscript,"""Faridun in the Palace of Zahhak"", Folio from a Shahnama (Book of Kings)",,,,,,13035,Author, ,Abu'l Qasim Firdausi,"Iranian, Paj ca. 940/41–1020 Tus", ,Abu'l Qasim Firdausi,Iranian,935,1020,,,https://www.wikidata.org/wiki/Q43459,late 19th–early 20th century,1875,1925,"Ink, opaque watercolor, silver, and gold on paper","H. 13 7/8 in. (35.2 cm)
W. 9 9/16 in. (24.3 cm)","Gift of Dr. and Mrs. Lewis Balamuth, 1968",Attributed to,,,,India,Kashmir,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452013,,,"Metropolitan Museum of Art, New York, NY",Men|Women|Drinking,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300379698,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q876776,,12,
68.215.21,False,False,False,452014,,Islamic Art,1968,Folio from an illustrated manuscript,"""Rustam Captures the Citadel of Mount Sipand"", Folio from a Shahnama (Book of Kings)",,,,,,13035,Artist, ,Abu'l Qasim Firdausi,"Iranian, Paj ca. 940/41–1020 Tus", ,Abu'l Qasim Firdausi,Iranian,935,1020,,,https://www.wikidata.org/wiki/Q43459,late 19th–early 20th century,1875,1925,"Ink, opaque watercolor, silver, and gold on paper","Overall:
              H. 12 7/16 in. (31.6 cm)
              W. 8 9/16 in. (21.7 cm)
Painting:
               H. 9 3/16 in. (23.3 cm)
               W. 5 7/8 in. (14.9 cm)","Gift of Dr. and Mrs. Lewis Balamuth, 1968",Attributed to,,,,India,Kashmir,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452014,,,"Metropolitan Museum of Art, New York, NY",Horses|Battles|Men,http://vocab.getty.edu/page/aat/300250148|http://vocab.getty.edu/page/aat/300185692|http://vocab.getty.edu/page/aat/300025928,https://www.wikidata.org/wiki/Q726|https://www.wikidata.org/wiki/Q178561|https://www.wikidata.org/wiki/Q8441,,12,
68.215.22,False,False,False,452015,,Islamic Art,1968,Folio from an illustrated manuscript,"""Zal Returned to Sam"", Folio from a Shahnama (Book of Kings)",,,,,,13035,Author, ,Abu'l Qasim Firdausi,"Iranian, Paj ca. 940/41–1020 Tus", ,Abu'l Qasim Firdausi,Iranian,935,1020,,,https://www.wikidata.org/wiki/Q43459,late 19th–early 20th century,1875,1925,"Ink, opaque watercolor, silver, and gold on paper","Overall:
             H.12 5/8 in. (32 cm)
             W. 9 1/2 in. (24.1 cm)
Painting: 
              H. 9 1/16 (23 cm)
              W. 6 in. (15.2 cm)","Gift of Dr. and Mrs. Lewis Balamuth, 1968",Attributed to,,,,India,Kashmir,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452015,,,"Metropolitan Museum of Art, New York, NY",Horses|Men|Mythical Creatures,http://vocab.getty.edu/page/aat/300250148|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300375725,https://www.wikidata.org/wiki/Q726|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q2239243,,12,
68.215.23,False,False,False,452016,,Islamic Art,1968,Folio from an illustrated manuscript,"""Kai Khusrau Crosses the River Jayhun with Giv and Farangis"", Folio from a Shahnama (Book of Kings)",,,,,,13035,Author, ,Abu'l Qasim Firdausi,"Iranian, Paj ca. 940/41–1020 Tus", ,Abu'l Qasim Firdausi,Iranian,935,1020,,,https://www.wikidata.org/wiki/Q43459,late 19th–early 20th century,1875,1925,"Ink, opaque watercolor, silver, and gold on paper","Overall: 
              H. 12 9/16 in. (31.9 cm)
              W. 8 9/16 in. (21.7 cm)
Painting: 
              H. 9 1/16 in. (23 cm)
              W. 5 1/2 in. (14 cm)","Gift of Dr. and Mrs. Lewis Balamuth, 1968",Attributed to,,,,India,Kashmir,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452016,,,"Metropolitan Museum of Art, New York, NY",Horses|Men|Women|Rivers,http://vocab.getty.edu/page/aat/300250148|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300008707,https://www.wikidata.org/wiki/Q726|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q4022,,12,
